,name,hometown,high school,school,name text,hometown text,high school text,school text,sport,college
0,shuler devontae,"Irmo, S.C. (Oak Hill Academy)",N/A,"Irmo, S.C. (Oak Hill Academy)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),mens basketball,ole_miss
1,davis terence,"Southaven, Miss. (Southaven)",N/A,"Southaven, Miss. (Southaven)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),mens basketball,ole_miss
2,tyree breein,"Somerset, N.J. (St. Joseph)",N/A,"Somerset, N.J. (St. Joseph)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),mens basketball,ole_miss
3,morgano antonio,"Morgantown, W. Va. (Morgantown)",N/A,"Morgantown, W. Va. (Morgantown)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),mens basketball,ole_miss
4,horn eric,"Los Gatos, Calif. (Cuesta)",N/A,"Los Gatos, Calif. (Cuesta)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),mens basketball,ole_miss
5,stevens bruce,"Louin, Miss. (Jones County JC)",N/A,"Louin, Miss. (Jones County JC)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),mens basketball,ole_miss
6,olejniczak dominik,"Torun, Poland (Drake)",N/A,"Torun, Poland (Drake)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),mens basketball,ole_miss
7,davis d.c.,"Purvis, Miss. (Jones County JC)",N/A,"Purvis, Miss. (Jones County JC)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),mens basketball,ole_miss
8,silins karlis,"Riga, Latvia (WEF Skola)",N/A,"Riga, Latvia (WEF Skola)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),mens basketball,ole_miss
9,tyrtyshnik ilya,"Kiev, Ukraine (GBA Prague)",N/A,"Kiev, Ukraine (GBA Prague)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),mens basketball,ole_miss
0,allen crystal,"Fort Worth, Texas (UT-Arlington)",N/A,"Fort Worth, Texas (UT-Arlington)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
1,cage deja,"Chicago, Ill. (DePaul)",N/A,"Chicago, Ill. (DePaul)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
2,dozier shannon,"Washington, D.C. (Odessa College)",N/A,"Washington, D.C. (Odessa College)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
3,dunlap jhileiya,"Columbia, S.C. (Gulf Coast State CC)",N/A,"Columbia, S.C. (Gulf Coast State CC)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
4,glover bree,"Glasgow, Ky. (Glasgow H.S.)",N/A,"Glasgow, Ky. (Glasgow H.S.)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
5,kitchens iyanla,"Lithonia, Ga. (Arabia Mountain HS)",N/A,"Lithonia, Ga. (Arabia Mountain HS)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
6,lewis torri,"Olive Branch, Miss. (Homeschool)",N/A,"Olive Branch, Miss. (Homeschool)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
7,matthews mahogany,"Raeford, N.C. (Hoke County HS)",N/A,"Raeford, N.C. (Hoke County HS)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
8,muhate cecilia,"Madrid, Spain (Arturo Soria)",N/A,"Madrid, Spain (Arturo Soria)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
9,reid mimi,"Bronx, N.Y. (The Patrick School)",N/A,"Bronx, N.Y. (The Patrick School)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
10,salter la'karis,"Tallahassee, Fla. (Jacksonville)",N/A,"Tallahassee, Fla. (Jacksonville)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
11,sessom shandricka,"Byhalia, Miss. (Byhalia H.S.)",N/A,"Byhalia, Miss. (Byhalia H.S.)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
12,smith taylor,"Marietta, Ga. (Marietta HS)",N/A,"Marietta, Ga. (Marietta HS)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
13,turner marquia,"Canton, Ohio (Cleveland State)",N/A,"Canton, Ohio (Cleveland State)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),womens basketball,ole_miss
0,adams jacob,"Conway, Ark. (Crowder College)",N/A,"Conway, Ark. (Crowder College)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
1,olenek ryan,"Winter Park, Fla. (Trinity Prep)",N/A,"Winter Park, Fla. (Trinity Prep)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
2,servideo anthony,"Jupiter, Fla. (Jupiter HS)",N/A,"Jupiter, Fla. (Jupiter HS)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
3,fernandez emanuel,"Lake Worth, Fla. (Park Vista)",N/A,"Lake Worth, Fla. (Park Vista)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
4,dillard thomas,"Oxford, Miss. (Oxford)",N/A,"Oxford, Miss. (Oxford)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
5,fortes nick,"Deland, Fla. (Deland)",N/A,"Deland, Fla. (Deland)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
6,golsan will,"Columbus, Miss. (New Hope)",N/A,"Columbus, Miss. (New Hope)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
7,spears michael,"Winter Park, Fla. (Orangewood Christian)",N/A,"Winter Park, Fla. (Orangewood Christian)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
8,keenan tyler,"Clayton, N.C. (Cleveland)",N/A,"Clayton, N.C. (Cleveland)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
9,cockrell chase,"Bastrop, La. (Hinds CC)",N/A,"Bastrop, La. (Hinds CC)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
10,holston greer,"Long Beach, Miss. (IMG Academy)",N/A,"Long Beach, Miss. (IMG Academy)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
11,johnson cooper,"Mundelein, Ill. (Carmel Catholic)",N/A,"Mundelein, Ill. (Carmel Catholic)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
12,zabowski cole,"Lawrenceville, Ga. (Collins Hill)",N/A,"Lawrenceville, Ga. (Collins Hill)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
13,kessinger grae,"Oxford, Miss. (Oxford)",N/A,"Oxford, Miss. (Oxford)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
14,stokes will,"Meridian, Miss. (West Lauderdale)",N/A,"Meridian, Miss. (West Lauderdale)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
15,green connor,"Collierville, Tenn. (St. George's Independent School)",N/A,"Collierville, Tenn. (St. George's Independent School)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
16,ethridge will,"Lilburn, Ga. (Parkview)",N/A,"Lilburn, Ga. (Parkview)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
17,fowler jordan,"Union City, Tenn. (Dyer County)",N/A,"Union City, Tenn. (Dyer County)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
18,rolison ryan,"Jackson, Tenn. (University of Jackson)",N/A,"Jackson, Tenn. (University of Jackson)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
19,elko tim,"Lutz, Fla. (Hillborough)",N/A,"Lutz, Fla. (Hillborough)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
20,mcarthur james,"New Braunfels, Texas (New Braunfels)",N/A,"New Braunfels, Texas (New Braunfels)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
21,seamster bryan,"Roanoke, Texas (Byron Nelson)",N/A,"Roanoke, Texas (Byron Nelson)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
22,miller austin,"North Liberty, Iowa (Kirkwood CC)",N/A,"North Liberty, Iowa (Kirkwood CC)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
23,cioffi max,"Chicago, Ill. (Saint Patrick HS)",N/A,"Chicago, Ill. (Saint Patrick HS)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
24,coates colin,"Southaven, Miss. (Hinds CC)",N/A,"Southaven, Miss. (Hinds CC)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
25,fitzsimmons michael,"Eads, Tenn. (Memphis University)",N/A,"Eads, Tenn. (Memphis University)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
26,gillespie golston,"Ila, Ga. (Madison County)",N/A,"Ila, Ga. (Madison County)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
27,feigl brady,"Chesterfield, Mo. (Central)",N/A,"Chesterfield, Mo. (Central)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
28,roth houston,"Oxford, Miss. (Oxford)",N/A,"Oxford, Miss. (Oxford)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
29,smith pierce,"Marietta, Ga. (Chattahoochee Valley CC)",N/A,"Marietta, Ga. (Chattahoochee Valley CC)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
30,rowe tim,"Hernando, Miss. (Itawamba CC)",N/A,"Hernando, Miss. (Itawamba CC)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
31,gindl carl,"Cantonment, Fla. (Pensacola Catholic)",N/A,"Cantonment, Fla. (Pensacola Catholic)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
32,myers matt,"Jackson, Miss. (Jackson Prep)",N/A,"Jackson, Miss. (Jackson Prep)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
33,caracci parker,"Jackson, Miss. (Jackson Prep)",N/A,"Jackson, Miss. (Jackson Prep)",Last Name,HOMETOWN (Last School),N/A,HOMETOWN (Last School),baseball,ole_miss
0,brown a.j.,"Starkville, Miss./Starkville","Starkville, Miss./Starkville","Starkville, Miss./Starkville",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
1,corral matt,"Ventura, Calif./Long Beach Poly","Ventura, Calif./Long Beach Poly","Ventura, Calif./Long Beach Poly",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
2,dasher vernon,"Baxley, Ga./Appling County/Coffeyville CC","Baxley, Ga./Appling County/Coffeyville CC","Baxley, Ga./Appling County/Coffeyville CC",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
3,gregory demarcus,"Duncan, S.C./Byrnes","Duncan, S.C./Byrnes","Duncan, S.C./Byrnes",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
4,carter jacob,"Pontotoc, Miss./Pontotoc/East Central CC","Pontotoc, Miss./Pontotoc/East Central CC","Pontotoc, Miss./Pontotoc/East Central CC",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
5,evans victor,"Dallas, Texas/Skyline","Dallas, Texas/Skyline","Dallas, Texas/Skyline",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
6,lodge damarkus,"Cedar Hill, Texas/Cedar Hill","Cedar Hill, Texas/Cedar Hill","Cedar Hill, Texas/Cedar Hill",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
7,webster ken,"Decatur, Ga./Stockbridge","Decatur, Ga./Stockbridge","Decatur, Ga./Stockbridge",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
8,white kam,"Clinton, Miss./Clinton","Clinton, Miss./Clinton","Clinton, Miss./Clinton",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
9,pellerin jason,"New Iberia, La./New Iberia Catholic","New Iberia, La./New Iberia Catholic","New Iberia, La./New Iberia Catholic",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
10,miller c.j.,"Powder Springs, Ga./McEachern","Powder Springs, Ga./McEachern","Powder Springs, Ga./McEachern",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
11,knox dawson,"Brentwood, Tenn./Brentwood Academy","Brentwood, Tenn./Brentwood Academy","Brentwood, Tenn./Brentwood Academy",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
12,ta'amu jordan,"Pearl City, Hawaii/Pearl City/New Mexico Military","Pearl City, Hawaii/Pearl City/New Mexico Military","Pearl City, Hawaii/Pearl City/New Mexico Military",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
13,harris a.j.,"Madison, Ala./Bob Jones","Madison, Ala./Bob Jones","Madison, Ala./Bob Jones",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
14,robinson austrian,"New York, N.Y./Trinity-Pawling School","New York, N.Y./Trinity-Pawling School","New York, N.Y./Trinity-Pawling School",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
15,restmeyer grant,"McKinney, Texas/McKinney Boyd","McKinney, Texas/McKinney Boyd","McKinney, Texas/McKinney Boyd",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
16,sanders braylon,"Hogansville, Ga./Callaway","Hogansville, Ga./Callaway","Hogansville, Ga./Callaway",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
17,baker zikerrion,"Mooringsport, La./Minden","Mooringsport, La./Minden","Mooringsport, La./Minden",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
18,metcalf d.k.,"Oxford, Miss./Oxford","Oxford, Miss./Oxford","Oxford, Miss./Oxford",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
19,cooley octavious,"Laurel, Miss./Laurel","Laurel, Miss./Laurel","Laurel, Miss./Laurel",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
20,hartsfield myles,"Sayreville, N.J./East Coast Prep","Sayreville, N.J./East Coast Prep","Sayreville, N.J./East Coast Prep",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
21,angel gabe,"Lebanon, Tenn./Cookeville","Lebanon, Tenn./Cookeville","Lebanon, Tenn./Cookeville",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
22,allen floyd,"Houston, Texas/Nimitz/Bethany/El Camino College","Houston, Texas/Nimitz/Bethany/El Camino College","Houston, Texas/Nimitz/Bethany/El Camino College",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
23,hibbler willie,"Sardis, Miss./North Panola","Sardis, Miss./North Panola","Sardis, Miss./North Panola",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
24,faniel alex,"Glen Allen, Va./Glen Allen","Glen Allen, Va./Glen Allen","Glen Allen, Va./Glen Allen",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
25,winters markel,"Tallahassee, Fla./Rickards/East Carolina/Jones County JC","Tallahassee, Fla./Rickards/East Carolina/Jones County JC","Tallahassee, Fla./Rickards/East Carolina/Jones County JC",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
26,hamilton javien,"Louin, Miss./Bay Springs/Jones County JC","Louin, Miss./Bay Springs/Jones County JC","Louin, Miss./Bay Springs/Jones County JC",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
27,wells keshun,"Moss Point, Miss./Moss Point/Mississippi Gulf Coast CC","Moss Point, Miss./Moss Point/Mississippi Gulf Coast CC","Moss Point, Miss./Moss Point/Mississippi Gulf Coast CC",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
28,phillips scottie,"Ellisville, Miss./South Jones/Jones County JC","Ellisville, Miss./South Jones/Jones County JC","Ellisville, Miss./South Jones/Jones County JC",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
29,swinney eric,"Riverdale, Ga./Sandy Creek","Riverdale, Ga./Sandy Creek","Riverdale, Ga./Sandy Creek",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
30,buford d.k.,"Oxford, Miss./Lafayette","Oxford, Miss./Lafayette","Oxford, Miss./Lafayette",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
31,custis montrell,"Jonesboro, Ga./Lovejoy","Jonesboro, Ga./Lovejoy","Jonesboro, Ga./Lovejoy",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
32,vanronzelen jake,"Jefferson City, Mo./Blair Oaks","Jefferson City, Mo./Blair Oaks","Jefferson City, Mo./Blair Oaks",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
33,woullard isaiah,"Hattiesburg, Miss./Presbyterian Christian","Hattiesburg, Miss./Presbyterian Christian","Hattiesburg, Miss./Presbyterian Christian",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
34,ordway cam,"Pulaski, Tenn./Giles County","Pulaski, Tenn./Giles County","Pulaski, Tenn./Giles County",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
35,pennamon d'vaughn,"Houston, Texas/Manvel","Houston, Texas/Manvel","Houston, Texas/Manvel",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
36,linton armani,"Walnut, Miss./Walnut","Walnut, Miss./Walnut","Walnut, Miss./Walnut",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
37,jones jaylon,"Allen, Texas/Allen","Allen, Texas/Allen","Allen, Texas/Allen",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
38,clarke josh,"Jefferson, La./Riverdale","Jefferson, La./Riverdale","Jefferson, La./Riverdale",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
39,johnson jerry,"Starkville, Miss./Starkville/Mississippi Delta CC","Starkville, Miss./Starkville/Mississippi Delta CC","Starkville, Miss./Starkville/Mississippi Delta CC",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
40,curtis shawn,"Doral, Fla./Ronald W. Reagan","Doral, Fla./Ronald W. Reagan","Doral, Fla./Ronald W. Reagan",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
41,evans donta,"Lawrenceville, Ga./Archer","Lawrenceville, Ga./Archer","Lawrenceville, Ga./Archer",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
42,woods zedrick,"Lake City, Fla./Columbia","Lake City, Fla./Columbia","Lake City, Fla./Columbia",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
43,mitchell art,"Yazoo City, Miss./Yazoo City","Yazoo City, Miss./Yazoo City","Yazoo City, Miss./Yazoo City",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
44,moore c.j.,"Bassfield, Miss./Bassfield","Bassfield, Miss./Bassfield","Bassfield, Miss./Bassfield",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
45,fountain kweisi,"Biloxi, Miss./Biloxi","Biloxi, Miss./Biloxi","Biloxi, Miss./Biloxi",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
46,coatney josiah,"Douglasville, Ga./Chapel Hill/Holmes CC","Douglasville, Ga./Chapel Hill/Holmes CC","Douglasville, Ga./Chapel Hill/Holmes CC",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
47,williams brenden,"Birmingham, Ala./Restoration Academy/Northeast Mississippi CC","Birmingham, Ala./Restoration Academy/Northeast Mississippi CC","Birmingham, Ala./Restoration Academy/Northeast Mississippi CC",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
48,bing-dukes detric,"Tucker, Ga./Tucker/Georgia/Iowa Western CC","Tucker, Ga./Tucker/Georgia/Iowa Western CC","Tucker, Ga./Tucker/Georgia/Iowa Western CC",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
49,johnson amani,"Abbeville, Miss./Lafayette","Abbeville, Miss./Lafayette","Abbeville, Miss./Lafayette",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
50,sanogo mohamed,"Plano, Texas/Plano West","Plano, Texas/Plano West","Plano, Texas/Plano West",Last Name,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,HOMETOWN/HIGH SCHOOL/LAST COLLEGE,football,ole_miss
