,name,hometown,high school,school,name text,hometown text,high school text,school text,sport,college
11,DJ Hwang,"Honolulu, Hawaii / Kalani","Honolulu, Hawaii / Kalani","Honolulu, Hawaii / Kalani",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
12,Thanas Kountroubis,"Lansdale, Pa. / North Penn","Lansdale, Pa. / North Penn","Lansdale, Pa. / North Penn",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
13,Brandon Kulik,"Carlsbad, Calif.  / La Costa Canyon","Carlsbad, Calif.  / La Costa Canyon","Carlsbad, Calif.  / La Costa Canyon",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
14,Evan Labuda,"Los Altos, Calif.  / Los Altos","Los Altos, Calif.  / Los Altos","Los Altos, Calif.  / Los Altos",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
15,Peter Lewczyk,"Mill Valley, Calif. / St. Ignatius","Mill Valley, Calif. / St. Ignatius","Mill Valley, Calif. / St. Ignatius",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
16,Tyler Lis,"Longmont, Colo. / Silver Creek","Longmont, Colo. / Silver Creek","Longmont, Colo. / Silver Creek",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
17,Ben Magliato,"Bethesda, Md. / Sidwell Friends School","Bethesda, Md. / Sidwell Friends School","Bethesda, Md. / Sidwell Friends School",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
18,Ezra Mizgala,"River Forest, Ill.","River Forest, Ill.","River Forest, Ill.",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
19,Colin Murphy,"Spring, Texas / Woodlands Christian Academy","Spring, Texas / Woodlands Christian Academy","Spring, Texas / Woodlands Christian Academy",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
20,Arjun Sharma,"Alamo, Calif. / The College Preparatory School","Alamo, Calif. / The College Preparatory School","Alamo, Calif. / The College Preparatory School",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
21,Ryan Tate,"Omaha, Neb. / Creighton Prep","Omaha, Neb. / Creighton Prep","Omaha, Neb. / Creighton Prep",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
22,Jack Thorne,"Berthoud, Colo. / Thompson Valley","Berthoud, Colo. / Thompson Valley","Berthoud, Colo. / Thompson Valley",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
23,Andrew Zhang,"Wexford, Pa. / North Allegheny","Wexford, Pa. / North Allegheny","Wexford, Pa. / North Allegheny",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
24,Lyon Zhang,"Freemont, Calif. / Mission San Jose","Freemont, Calif. / Mission San Jose","Freemont, Calif. / Mission San Jose",Name,Hometown/High School,Hometown/High School,Hometown/High School,mens swimming,northwestern
0,Nicole Aarts,"Hoboken, N.J.",Convent of the Sacred Heart,Convent of the Sacred Heart,Name,Hometown,High School,High School,womens swimming,northwestern
1,Lindsay Adamski,"Hartland, Wis.",Arrowhead,Arrowhead,Name,Hometown,High School,High School,womens swimming,northwestern
2,Irune Andres,"Buffalo Grove, Ill.",Adlai E. Stevenson,Adlai E. Stevenson,Name,Hometown,High School,High School,womens swimming,northwestern
3,Sophie Angus,"Weston, Conn.",Weston,Weston,Name,Hometown,High School,High School,womens swimming,northwestern
4,Mary Erb,"Readfield, Maine",Kents Hill School,Kents Hill School,Name,Hometown,High School,High School,womens swimming,northwestern
5,Sandra Freeman,"Boulder, Colo.",Fairview,Fairview,Name,Hometown,High School,High School,womens swimming,northwestern
6,Sarah Gardner,"Holland, Mich.",Hudsonville,Hudsonville,Name,Hometown,High School,High School,womens swimming,northwestern
7,Labonita Ghose,"San José, Cal.",Valley Christian High School,Valley Christian High School,Name,Hometown,High School,High School,womens swimming,northwestern
8,Alex Grimes,"Los Gatos, Calif.",Los Gatos,Los Gatos,Name,Hometown,High School,High School,womens swimming,northwestern
9,Valerie Gruest,Guatemala,Colegio Valle Verde,Colegio Valle Verde,Name,Hometown,High School,High School,womens swimming,northwestern
10,Miriam Guervara,"El Paso, Texas",Coronado High School,Coronado High School,Name,Hometown,High School,High School,womens swimming,northwestern
11,Malorie Han,"Piedmont, Calif.",Carondelet,Carondelet,Name,Hometown,High School,High School,womens swimming,northwestern
12,Jasmine Hellmer,"Oakton, Va.",Flint Hill School,Flint Hill School,Name,Hometown,High School,High School,womens swimming,northwestern
13,Emma Hruby,"Tiffin, Iowa",Clear Creek Amana,Clear Creek Amana,Name,Hometown,High School,High School,womens swimming,northwestern
14,Becky Kamau,"Nairobi, Kenya",Tudor Grange Academy (UK),Tudor Grange Academy (UK),Name,Hometown,High School,High School,womens swimming,northwestern
15,Annika Kollevoll,"McLean, Va.",Bolles School,Bolles School,Name,Hometown,High School,High School,womens swimming,northwestern
16,Lily Kurzydlo,"Deerfield, Ill.",Deerfield High School,Deerfield High School,Name,Hometown,High School,High School,womens swimming,northwestern
17,Krystal Lara,"Staten Island, N.Y.",Stuyvesant,Stuyvesant,Name,Hometown,High School,High School,womens swimming,northwestern
18,Ilektra Lebl,"Athens, Greece",4th Lyceum of Ilioupolis,4th Lyceum of Ilioupolis,Name,Hometown,High School,High School,womens swimming,northwestern
19,Shaunmei Lim,"Palo Alto, Calif.",Henry M. Gunn,Henry M. Gunn,Name,Hometown,High School,High School,womens swimming,northwestern
20,Melissa Melnick,"St. Louis, Mo.",Ladue Horton Watkins,Ladue Horton Watkins,Name,Hometown,High School,High School,womens swimming,northwestern
21,Janicia Ng,"Torrance, Calif.",Connections Academy,Connections Academy,Name,Hometown,High School,High School,womens swimming,northwestern
22,Olivia Rosendahl,"Los Angeles, Calif.",Immaculate Heart,Immaculate Heart,Name,Hometown,High School,High School,womens swimming,northwestern
23,Eryn Scannell,"Grand Blanc, Mich.",Grand Blanc,Grand Blanc,Name,Hometown,High School,High School,womens swimming,northwestern
24,Sophia Schott,"Bloomfield Hills, Mich.",Marian,Marian,Name,Hometown,High School,High School,womens swimming,northwestern
25,Calypso Sheridan,"Brisbane, Australia",Mount Saint Michael's College,Mount Saint Michael's College,Name,Hometown,High School,High School,womens swimming,northwestern
26,Renee Su,"New York City, N.Y.",The Bronx High School of Science,The Bronx High School of Science,Name,Hometown,High School,High School,womens swimming,northwestern
27,Emma Theobald,"Peoria, Ill.",Dunlap High School,Dunlap High School,Name,Hometown,High School,High School,womens swimming,northwestern
28,Rachel Tseng,Singapore,Anglo-Chinese School,Anglo-Chinese School,Name,Hometown,High School,High School,womens swimming,northwestern
29,Tara Vovk,"Ljubjjana, Slovenia",,,Name,Hometown,High School,High School,womens swimming,northwestern
0,Johannes Abrahamsen,"Oslo, Norway / WANG","Oslo, Norway / WANG","Oslo, Norway / WANG",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
1,Simen Bratholm,"Oslo, Norway / Wang","Oslo, Norway / Wang","Oslo, Norway / Wang",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
2,Nick Brookes,"Sevenoaks, Kent, England / Millfield","Sevenoaks, Kent, England / Millfield","Sevenoaks, Kent, England / Millfield",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
3,Chris Ephron,"Pensacola, Fla. / Pensacola Catholic","Pensacola, Fla. / Pensacola Catholic","Pensacola, Fla. / Pensacola Catholic",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
4,Antonioni Fasano,"Sau Paulo, Brazil /","Sau Paulo, Brazil /","Sau Paulo, Brazil /",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
5,AJ Joshi,"Longhill, N.J. / Laurel Springs (Calif.)","Longhill, N.J. / Laurel Springs (Calif.)","Longhill, N.J. / Laurel Springs (Calif.)",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
6,Michael Lorenzini,"Clarendon Hills, Ill. / Hinsdale Central","Clarendon Hills, Ill. / Hinsdale Central","Clarendon Hills, Ill. / Hinsdale Central",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
7,Trice Pickens,"Cary, N.C. / Panther Creek","Cary, N.C. / Panther Creek","Cary, N.C. / Panther Creek",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
8,Jason Seidman,"Woodbridge, Conn. / Amity","Woodbridge, Conn. / Amity","Woodbridge, Conn. / Amity",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
9,Dominik Stary,"Pilsen, Czech Republic / Gymnasium Frantiska Krizika","Pilsen, Czech Republic / Gymnasium Frantiska Krizika","Pilsen, Czech Republic / Gymnasium Frantiska Krizika",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
10,Ben Vandixhorn,"Libertyville, Ill. / Libertyville","Libertyville, Ill. / Libertyville","Libertyville, Ill. / Libertyville",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens tennis,northwestern
0,Julie Byrne,"Dublin, Ireland / Muckross Park College","Dublin, Ireland / Muckross Park College","Dublin, Ireland / Muckross Park College",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens tennis,northwestern
1,Rheeya Doshi,Singapore / Laurel Springs (Calif.) School,Singapore / Laurel Springs (Calif.) School,Singapore / Laurel Springs (Calif.) School,Name,Hometown / High School,Hometown / High School,Hometown / High School,womens tennis,northwestern
2,Carol Finke,"Glencoe, Ill. / New Trier","Glencoe, Ill. / New Trier","Glencoe, Ill. / New Trier",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens tennis,northwestern
3,Clarissa Hand,"Moorestown, N.J. / Laurel Springs School","Moorestown, N.J. / Laurel Springs School","Moorestown, N.J. / Laurel Springs School",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens tennis,northwestern
4,Hannah McColgan,"Stockport, Great Britain / Cheadle Hulme School","Stockport, Great Britain / Cheadle Hulme School","Stockport, Great Britain / Cheadle Hulme School",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens tennis,northwestern
5,Inci Ogut,"Istanbul, Turkey / TED Istanbul","Istanbul, Turkey / TED Istanbul","Istanbul, Turkey / TED Istanbul",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens tennis,northwestern
6,Lee Or,"Kfar Saba, Israel / Galili","Kfar Saba, Israel / Galili","Kfar Saba, Israel / Galili",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens tennis,northwestern
7,Caroline Pozo,"St. Louis, Mo. / Lafayette","St. Louis, Mo. / Lafayette","St. Louis, Mo. / Lafayette",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens tennis,northwestern
8,Vanessa Streng,"Duluth, Ga. / Northview","Duluth, Ga. / Northview","Duluth, Ga. / Northview",Name,Hometown / High School,Hometown / High School,Hometown / High School,womens tennis,northwestern
0,Erich Byelick,"Orlando, Fla. / Lake Highland Prep","Orlando, Fla. / Lake Highland Prep","Orlando, Fla. / Lake Highland Prep",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
1,Zack Chakonis,"Washington Township, N.J. / Don Bosco","Washington Township, N.J. / Don Bosco","Washington Township, N.J. / Don Bosco",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
2,Braxton Cody,"Houston, Texas / Episcopal","Houston, Texas / Episcopal","Houston, Texas / Episcopal",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
3,Lucas Davison,"Chesterton, Ind. / Chesterton","Chesterton, Ind. / Chesterton","Chesterton, Ind. / Chesterton",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
4,Ryan Deakin,"Broomfield, Colo. / Legacy","Broomfield, Colo. / Legacy","Broomfield, Colo. / Legacy",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
5,Michael DeAugustino,"Palm Coast, Fla. / Flagler Palm Coast","Palm Coast, Fla. / Flagler Palm Coast","Palm Coast, Fla. / Flagler Palm Coast",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
6,Brendan Devine,"West Chester, Pa. / Malvern Prep","West Chester, Pa. / Malvern Prep","West Chester, Pa. / Malvern Prep",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
7,Jack Heyob,"Cincinnati, Ohio / St. Xavier","Cincinnati, Ohio / St. Xavier","Cincinnati, Ohio / St. Xavier",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
8,Conan Jennings,"Centerville, Ohio / Centerville","Centerville, Ohio / Centerville","Centerville, Ohio / Centerville",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
9,Jack Jessen,"Villa Park, Ill. / Willowbrook","Villa Park, Ill. / Willowbrook","Villa Park, Ill. / Willowbrook",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
10,Micah Krueger,"Ottawa, Ill. / Ottawa","Ottawa, Ill. / Ottawa","Ottawa, Ill. / Ottawa",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
11,Alec McKenna,"Winnetka, Ill. / New Trier","Winnetka, Ill. / New Trier","Winnetka, Ill. / New Trier",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
12,Tyler Morland,"Brighton, Mich. / Detroit Catholic Central","Brighton, Mich. / Detroit Catholic Central","Brighton, Mich. / Detroit Catholic Central",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
13,Shayne Oster,"Homer Glen, Ill. / Lockport","Homer Glen, Ill. / Lockport","Homer Glen, Ill. / Lockport",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
14,Anthony Petrone,"Orlando, Fla. / Lake Highland","Orlando, Fla. / Lake Highland","Orlando, Fla. / Lake Highland",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
15,Sebastian Rivera,"Jackson, N.J. / Christian Brothers Academy","Jackson, N.J. / Christian Brothers Academy","Jackson, N.J. / Christian Brothers Academy",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
16,Anthony Rubinetti,"Closter, N.J. / Northern Valley Demarest","Closter, N.J. / Northern Valley Demarest","Closter, N.J. / Northern Valley Demarest",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
17,Johnny Sebastian,"Ramsey, N.J. / Bergen Catholic","Ramsey, N.J. / Bergen Catholic","Ramsey, N.J. / Bergen Catholic",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
18,Yahya Thomas,"Chicago, Ill. / Mount Carmel","Chicago, Ill. / Mount Carmel","Chicago, Ill. / Mount Carmel",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
19,Jack Tolin,"Chesterton, Ind. / Chesterton","Chesterton, Ind. / Chesterton","Chesterton, Ind. / Chesterton",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
20,Dylan Utterback,"Deerfield, Ill. / Deerfield","Deerfield, Ill. / Deerfield","Deerfield, Ill. / Deerfield",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
21,Colin Valdiviez,"Lee's Summit, Mo. / Rockhurst","Lee's Summit, Mo. / Rockhurst","Lee's Summit, Mo. / Rockhurst",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
22,Matt Vinci,"Arlington, Va. / Cathedral Catholic (Calif.)","Arlington, Va. / Cathedral Catholic (Calif.)","Arlington, Va. / Cathedral Catholic (Calif.)",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
23,Eric Yang,"Fremont, Calif. / Mission San Jose","Fremont, Calif. / Mission San Jose","Fremont, Calif. / Mission San Jose",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,northwestern
0,Lakin Barry,"Chapel Hill, N.C.",Durham Academy,Durham Academy,Name,Hometown,High School,High School,womens field hockey,northwestern
1,Erica Hootstein,"Wayland, Mass.",Winsor School,Winsor School,Name,Hometown,High School,High School,womens field hockey,northwestern
2,Bente Baekers,"Rijswisjk, The Netherlands",Wateringse Veld College,Wateringse Veld College,Name,Hometown,High School,High School,womens field hockey,northwestern
3,Saar de Breij,"Utrecht, The Netherlands",Christelijk Gymnasium Utrecht,Christelijk Gymnasium Utrecht,Name,Hometown,High School,High School,womens field hockey,northwestern
4,Sabrina Solomen,"Medford, N.J.",Shawnee,Shawnee,Name,Hometown,High School,High School,womens field hockey,northwestern
5,Charlotte Vaziri,"New Albany, Ohio",The Hill School,The Hill School,Name,Hometown,High School,High School,womens field hockey,northwestern
6,Maren Seidel,"Cologne, Germany",Friedrich-Wilhelm-Gymnasium Köln,Friedrich-Wilhelm-Gymnasium Köln,Name,Hometown,High School,High School,womens field hockey,northwestern
7,Katie Esselman,"Louisville, Ky.",Sacred Heart Academy,Sacred Heart Academy,Name,Hometown,High School,High School,womens field hockey,northwestern
8,Liese Wareham,"Brookfield, Wis.",Brookfield Academy,Brookfield Academy,Name,Hometown,High School,High School,womens field hockey,northwestern
9,Kayla Blas,"Pendleton, N.Y.",Buffalo Academy of the Sacred Heart,Buffalo Academy of the Sacred Heart,Name,Hometown,High School,High School,womens field hockey,northwestern
10,Shannon Lackey,"Fleetwood, Pa.",Oley Valley,Oley Valley,Name,Hometown,High School,High School,womens field hockey,northwestern
11,Lily Gandhi,"London, England",Ashmole Academy,Ashmole Academy,Name,Hometown,High School,High School,womens field hockey,northwestern
12,Kaitlin Wood,"Weston, Mass.",Rivers School,Rivers School,Name,Hometown,High School,High School,womens field hockey,northwestern
13,Kirsten Mansfield,"West Chester, Pa.",Academy of Notre Dame,Academy of Notre Dame,Name,Hometown,High School,High School,womens field hockey,northwestern
14,Christen Conley,"Oak Park, Ill.",Oak Park and River Forest,Oak Park and River Forest,Name,Hometown,High School,High School,womens field hockey,northwestern
15,Lucy Waterhouse,"Brisbane, Australia",St. Margaret's Anglican Girls School,St. Margaret's Anglican Girls School,Name,Hometown,High School,High School,womens field hockey,northwestern
16,Lily Katzman,"St. Louis, Mo.",John Burroughs School,John Burroughs School,Name,Hometown,High School,High School,womens field hockey,northwestern
17,Puck Pentenga,"Ede, The Netherlands",Marnix College,Marnix College,Name,Hometown,High School,High School,womens field hockey,northwestern
18,Eva van Agt,"Heilig Landstichting, The Netherlands",Stedelijk Gymnasium Nijmegen,Stedelijk Gymnasium Nijmegen,Name,Hometown,High School,High School,womens field hockey,northwestern
19,Casey Joye,"Los Altos, Calif.",Saint Francis,Saint Francis,Name,Hometown,High School,High School,womens field hockey,northwestern
20,Annie Kalfas,"Camp Hill, Pa.",Camp Hill,Camp Hill,Name,Hometown,High School,High School,womens field hockey,northwestern
21,Mackenzie Keegan,"Delran, N.J.",Eastern Regional,Eastern Regional,Name,Hometown,High School,High School,womens field hockey,northwestern
22,Florien Marcussen,"Soest, The Netherlands",Het Baarnsch Lyceum,Het Baarnsch Lyceum,Name,Hometown,High School,High School,womens field hockey,northwestern
23,Shannon Daley,"Sudbury, Mass.",The Rivers School,The Rivers School,Name,Hometown,High School,High School,womens field hockey,northwestern
24,Caroline Hughes,"Houston, Texas",Houston Christian,Houston Christian,Name,Hometown,High School,High School,womens field hockey,northwestern
0,Mac Dunlap,"Crown Point, Ind.",Crown Point,Crown Point,Name,Hometown,High School,High School,softball,northwestern
1,Lauren Dvorak,"San Diego, Calif.",La Jolla Country Day,La Jolla Country Day,Name,Hometown,High School,High School,softball,northwestern
2,Maeve Nelson,"River Forest, Ill.",Oak Park River Forest,Oak Park River Forest,Name,Hometown,High School,High School,softball,northwestern
3,Morgan Nelson,"Scottsdale, Ariz.",Scottsdale Prep Academy,Scottsdale Prep Academy,Name,Hometown,High School,High School,softball,northwestern
4,Skyler Shellmyer,"Urbandale, Iowa",Urbandale,Urbandale,Name,Hometown,High School,High School,softball,northwestern
5,Lily Novak,"Winnetka, Ill.",New Trier,New Trier,Name,Hometown,High School,High School,softball,northwestern
6,Rachel Lewis,"Liberty Township, Ohio",Lakota East,Lakota East,Name,Hometown,High School,High School,softball,northwestern
7,Lauren Caldrone,"Mt. Prospect, Ill.",Prospect,Prospect,Name,Hometown,High School,High School,softball,northwestern
8,Eva Stees,"Chicago, Ill.",Lane Tech,Lane Tech,Name,Hometown,High School,High School,softball,northwestern
9,Morgan Newport,"DeKalb, Ill.",DeKalb,DeKalb,Name,Hometown,High School,High School,softball,northwestern
10,Emma Bartz,"Mundelein, Ill.",Carmel Catholic,Carmel Catholic,Name,Hometown,High School,High School,softball,northwestern
11,Sammy Stanley,"Del Mar, Calif.",La Jolla Country Day,La Jolla Country Day,Name,Hometown,High School,High School,softball,northwestern
12,Danielle Williams,"Pleasanton, Calif.",Amador Valley,Amador Valley,Name,Hometown,High School,High School,softball,northwestern
13,Maegan Hollins,"Houston, Texas",Bellaire,Bellaire,Name,Hometown,High School,High School,softball,northwestern
14,Kaley Winegarner,"Garden Grove, Calif.",Pacifica,Pacifica,Name,Hometown,High School,High School,softball,northwestern
15,Nikki Cuchran,"Downers Grove, Ill.",Montini Catholic,Montini Catholic,Name,Hometown,High School,High School,softball,northwestern
16,Kenna Wilkey,"Braidwood, Ill.",Reed Custer,Reed Custer,Name,Hometown,High School,High School,softball,northwestern
17,Jordyn Rudd,"Greenwood, Ind.",Center Grove,Center Grove,Name,Hometown,High School,High School,softball,northwestern
0,Michelle Lee,"Naperville, Ill.",Waubonsie Valley,Waubonsie Valley,Name,Hometown,High School,High School,womens volleyball,northwestern
1,Abryanna Cannon,"Novi, Mich.",Novi,Novi,Name,Hometown,High School,High School,womens volleyball,northwestern
2,Allie Lindroth,"Plainfield, Ill.",Plainfield North,Plainfield North,Name,Hometown,High School,High School,womens volleyball,northwestern
3,Tatyana Hardwick,"Sterling Heights, Mich.",Sterling Heights,Sterling Heights,Name,Hometown,High School,High School,womens volleyball,northwestern
4,Emily Ehman,"Bloomington, Ind.",Bloomington South,Bloomington South,Name,Hometown,High School,High School,womens volleyball,northwestern
5,Ivey Whalen,"Eagle, Wis.",Catholic Memorial,Catholic Memorial,Name,Hometown,High School,High School,womens volleyball,northwestern
6,Lexi Pitsas,"Munster, Ind.",Munster,Munster,Name,Hometown,High School,High School,womens volleyball,northwestern
7,Kiara McNulty,"Del Mar, Calif.",Torrey Pines,Torrey Pines,Name,Hometown,High School,High School,womens volleyball,northwestern
8,Sarah Johnson,"Pasadena, Calif.",Mayfield,Mayfield,Name,Hometown,High School,High School,womens volleyball,northwestern
9,Amy Wang,"Palo Alto, Calif.",Henry Gunn,Henry Gunn,Name,Hometown,High School,High School,womens volleyball,northwestern
10,Britt Bommer,"Manhattan Beach, Calif.",Mira Costa,Mira Costa,Name,Hometown,High School,High School,womens volleyball,northwestern
11,Olivia Viscuso,"Arlington, Texas",Lamar,Lamar,Name,Hometown,High School,High School,womens volleyball,northwestern
12,Danyelle Williams,"Chicago, Ill.",Whitney Young,Whitney Young,Name,Hometown,High School,High School,womens volleyball,northwestern
13,Ella Grbac,"Cleveland, Ohio",Gilmour,Gilmour,Name,Hometown,High School,High School,womens volleyball,northwestern
14,Nia Robinson,"Indianapolis, Ind.",Cathedral,Cathedral,Name,Hometown,High School,High School,womens volleyball,northwestern
15,Hanna Lesiak,"Frankfort, Ill.",Lincoln-Way East,Lincoln-Way East,Name,Hometown,High School,High School,womens volleyball,northwestern
16,Alana Walker,"Chicago, Ill.",Whitney Young,Whitney Young,Name,Hometown,High School,High School,womens volleyball,northwestern
0,Abigail Swallow,"Seattle, Wash.",Lakeside School,Lakeside School,Name,Hometown,High School,High School,womens fencing,northwestern
1,Maddy Curzon,"Portland, Ore.",St. Mary's Academy,St. Mary's Academy,Name,Hometown,High School,High School,womens fencing,northwestern
2,Abby Tartell,"Miami, Fla.",Pine Crest,Pine Crest,Name,Hometown,High School,High School,womens fencing,northwestern
3,Emine Yücel,"Istanbul, Turkey",The Koç School,The Koç School,Name,Hometown,High School,High School,womens fencing,northwestern
4,Pauline Hamilton,"Colorado Springs, Colo.",Cheyenne Mountain,Cheyenne Mountain,Name,Hometown,High School,High School,womens fencing,northwestern
5,Sarah Filby,"Edina, Minn.",Edina,Edina,Name,Hometown,High School,High School,womens fencing,northwestern
6,Jerrica Liao,"Saratoga, Calif.",The Harker School,The Harker School,Name,Hometown,High School,High School,womens fencing,northwestern
7,Alyssa Chen,"San Diego, California",La Jolla Country Day School,La Jolla Country Day School,Name,Hometown,High School,High School,womens fencing,northwestern
8,Ella Lombard,"Amherst, Mass.",Pioneer Valley,Pioneer Valley,Name,Hometown,High School,High School,womens fencing,northwestern
9,Marta Amador Molina,"Madrid, Spain",Colegio Europeo De Madrid,Colegio Europeo De Madrid,Name,Hometown,High School,High School,womens fencing,northwestern
10,Shirley Luong,"Arcadia, Calif.",Maranatha,Maranatha,Name,Hometown,High School,High School,womens fencing,northwestern
11,Isabella Min,"Cresskill, N.J.",Cresskill,Cresskill,Name,Hometown,High School,High School,womens fencing,northwestern
12,Amy Jia,"Houston, Texas",Bellaire,Bellaire,Name,Hometown,High School,High School,womens fencing,northwestern
13,Sofia Simontov,"Seattle, Wash.",Mercer Island,Mercer Island,Name,Hometown,High School,High School,womens fencing,northwestern
14,Maggie Snider,"Solon, Iowa",Solon,Solon,Name,Hometown,High School,High School,womens fencing,northwestern
15,Dhruthi Reddy,"Dayton, N.J.",Rutgers Prep,Rutgers Prep,Name,Hometown,High School,High School,womens fencing,northwestern
16,Justine Banbury,Grand Rapids,East Grand Rapids,East Grand Rapids,Name,Hometown,High School,High School,womens fencing,northwestern
17,Emma Scala,"San Francisco, Calif.",San Francisco University High School,San Francisco University High School,Name,Hometown,High School,High School,womens fencing,northwestern
18,Alexis Browne,"New City, N.Y.",Clarkstown South,Clarkstown South,Name,Hometown,High School,High School,womens fencing,northwestern
19,Elina Moon,"Duluth, Ga.",Chattahoochee,Chattahoochee,Name,Hometown,High School,High School,womens fencing,northwestern
20,Jacqueline Hua,"Princeton, N.J.",Princeton,Princeton,Name,Hometown,High School,High School,womens fencing,northwestern
21,Doreen Du,"Shanghai, China",Shanghai World Foreign Language Academy,Shanghai World Foreign Language Academy,Name,Hometown,High School,High School,womens fencing,northwestern
22,Julia Falinska,"Warsaw, Poland",VII High School,VII High School,Name,Hometown,High School,High School,womens fencing,northwestern
23,Ananya Gupta,"Chicago, Ill.",Walter Payton College Prep,Walter Payton College Prep,Name,Hometown,High School,High School,womens fencing,northwestern
24,Adelle Berdichevsky,"Pelham, N.Y.",Pelham Memorial,Pelham Memorial,Name,Hometown,High School,High School,womens fencing,northwestern
25,Yvonne Chart,"Truro, UK",Truro,Truro,Name,Hometown,High School,High School,womens fencing,northwestern
26,Sharon Chen,"Diamond Bar, Calif.",Troy,Troy,Name,Hometown,High School,High School,womens fencing,northwestern
27,Ashley Gomerman,"Melville, N.Y.",Half Hollow Hills East,Half Hollow Hills East,Name,Hometown,High School,High School,womens fencing,northwestern
28,Natalie Kim,"Glenview, Ill.",Glenbrook South,Glenbrook South,Name,Hometown,High School,High School,womens fencing,northwestern
29,Zhesi Zhuang,"Aliso Niguel, Calif.",Aliso Niguel,Aliso Niguel,Name,Hometown,High School,High School,womens fencing,northwestern
30,Robyn Song,"Irvine, Calif.",Northwood,Northwood,Name,Hometown,High School,High School,womens fencing,northwestern
31,Alexandra Banin,"New York, N.Y.",Horace Mann,Horace Mann,Name,Hometown,High School,High School,womens fencing,northwestern
0,Lauren Gilbert,"Lake Oswego, Ore.",Lake Oswego,Lake Oswego,Name,Hometown,High School,High School,womens lacrosse,northwestern
1,Selena Lasota,"Campbell River, B.C.",Carihi Secondary,Carihi Secondary,Name,Hometown,High School,High School,womens lacrosse,northwestern
